pc_timestamp,time_ms,packet_type,uwb_new,uwb_valid,uwb_x,uwb_y,uwb_z,uwb_quality,a0_id,a0_distance,a1_id,a1_distance,a2_id,a2_distance,a3_id,a3_distance,a4_id,a4_distance,a5_id,a5_distance,a6_id,a6_distance,a7_id,a7_distance,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,battery_v
1781377134.2967594,461063,FAST,0,1,-0.4040,-0.5570,0.4800,47,0x5CA9,0.9090,0x4A10,1.9940,0xD41F,2.2990,0xC307,2.5100,,nan,,nan,,nan,,nan,-0.95996,0.16382,0.02539,-0.12207,-0.18311,-0.36621,3.906
1781377134.314104,461081,FAST,0,1,-0.4040,-0.5570,0.4800,47,0x5CA9,0.9090,0x4A10,1.9940,0xD41F,2.2990,0xC307,2.5100,,nan,,nan,,nan,,nan,-0.95923,0.16455,0.02246,-0.24414,-0.30518,-0.42725,3.906
1781377134.342031,461101,FAST,0,1,-0.4040,-0.5570,0.4800,47,0x5CA9,0.9090,0x4A10,1.9940,0xD41F,2.2990,0xC307,2.5100,,nan,,nan,,nan,,nan,-0.95947,0.16406,0.02075,-0.24414,0.00000,-0.48828,3.906
1781377134.3522902,461121,FAST,0,1,-0.4040,-0.5570,0.4800,47,0x5CA9,0.9090,0x4A10,1.9940,0xD41F,2.2990,0xC307,2.5100,,nan,,nan,,nan,,nan,-0.95947,0.16553,0.02563,-0.36621,-0.30518,-0.48828,3.906
1781377134.4037955,461141,FAST,0,1,-0.4040,-0.5570,0.4800,47,0x5CA9,0.9090,0x4A10,1.9940,0xD41F,2.2990,0xC307,2.5100,,nan,,nan,,nan,,nan,-0.95923,0.16528,0.02295,-0.24414,-0.18311,-0.54932,3.906
1781377134.4039524,461161,UWB,1,1,-0.4020,-0.5460,0.4600,47,0x5CA9,0.9040,0x4A10,2.0080,0xD41F,2.3180,0xC307,2.4960,,nan,,nan,,nan,,nan,-0.95923,0.16528,0.02295,-0.24414,-0.18311,-0.54932,3.906
1781377134.404055,461164,FAST,0,1,-0.4020,-0.5460,0.4600,47,0x5CA9,0.9040,0x4A10,2.0080,0xD41F,2.3180,0xC307,2.4960,,nan,,nan,,nan,,nan,-0.95947,0.16406,0.02393,-0.18311,-0.30518,-0.36621,3.906
1781377134.4129214,461181,FAST,0,1,-0.4020,-0.5460,0.4600,47,0x5CA9,0.9040,0x4A10,2.0080,0xD41F,2.3180,0xC307,2.4960,,nan,,nan,,nan,,nan,-0.95972,0.16553,0.02368,-0.18311,-0.30518,-0.36621,3.906
1781377134.444556,461201,FAST,0,1,-0.4020,-0.5460,0.4600,47,0x5CA9,0.9040,0x4A10,2.0080,0xD41F,2.3180,0xC307,2.4960,,nan,,nan,,nan,,nan,-0.95996,0.16504,0.02295,-0.18311,-0.24414,-0.48828,3.906
1781377134.4534497,461221,FAST,0,1,-0.4020,-0.5460,0.4600,47,0x5CA9,0.9040,0x4A10,2.0080,0xD41F,2.3180,0xC307,2.4960,,nan,,nan,,nan,,nan,-0.95874,0.16382,0.02441,-0.18311,-0.30518,-0.48828,3.906
1781377134.4726033,461241,FAST,0,1,-0.4020,-0.5460,0.4600,47,0x5CA9,0.9040,0x4A10,2.0080,0xD41F,2.3180,0xC307,2.4960,,nan,,nan,,nan,,nan,-0.96069,0.16650,0.01953,-0.18311,-0.12207,-0.42725,3.906
1781377134.5180771,461261,UWB,1,1,-0.4250,-0.5630,0.4100,32,0x5CA9,0.8540,0x4A10,2.0040,0xD41F,2.3320,0xC307,2.4170,,nan,,nan,,nan,,nan,-0.96069,0.16650,0.01953,-0.18311,-0.12207,-0.42725,3.906
1781377134.5182343,461264,FAST,0,1,-0.4250,-0.5630,0.4100,32,0x5CA9,0.8540,0x4A10,2.0040,0xD41F,2.3320,0xC307,2.4170,,nan,,nan,,nan,,nan,-0.95874,0.16504,0.02271,-0.30518,-0.30518,-0.42725,3.906
