Time,Port,ListenerID,NetworkID,Line,Error
1781456873.6870532,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456873.7970858,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456873.886285,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456873.9869783,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456874.0926218,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456874.1881814,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456874.2861586,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456874.3882613,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456874.4862027,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456874.5870025,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456874.686117,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456874.7871466,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456874.886498,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456874.987112,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456875.0863862,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456875.1862326,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456875.2869081,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456875.3860123,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456875.4859536,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456875.5869517,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456875.6892624,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456875.7865336,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456875.8865168,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456875.9875534,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456876.0874553,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456876.187404,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456876.2863877,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456876.3858852,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456876.485766,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456876.5974216,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456876.6861758,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456876.7873108,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456876.9111881,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456877.0162153,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456877.086907,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456877.1887043,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456877.2872293,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456877.3875406,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456877.4859684,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456877.5866554,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456877.69287,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456877.7871332,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456877.9056315,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456878.0107257,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456878.0870662,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456878.20683,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456878.2863894,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456878.3889222,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456878.486514,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456878.5865254,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456878.6862562,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456878.7863834,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456878.8880954,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456878.9865508,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456879.0864725,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456879.186769,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456879.2865663,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456879.3864782,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456879.487191,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456879.5872297,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456879.6868365,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456879.7870884,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456879.8868108,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456879.9868627,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456880.0866961,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456880.187186,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456880.286561,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456880.3869386,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456880.4866066,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456880.5866272,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456880.687957,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456880.786108,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456880.8862367,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456880.9879155,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456881.0866923,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456881.187887,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456881.2872174,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456881.3859515,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456881.486027,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456881.5866368,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456881.6874003,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456881.7903633,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456881.8865032,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456881.987572,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456882.0874047,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456882.1862555,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456882.2860737,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456882.3937767,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456882.4868214,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456882.5868475,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456882.6895046,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456882.787096,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456882.887058,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456882.9865022,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456883.086672,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456883.1859176,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456883.2945175,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456883.3869574,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456883.487133,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456883.591801,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456883.6861434,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456883.7865512,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456883.8866634,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456883.9858747,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456884.0862234,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456884.1972091,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456884.2861483,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456884.386632,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456884.4959483,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456884.5859015,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456884.6863103,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456884.794063,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456884.8874068,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456884.9870198,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456885.0892541,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456885.186964,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456885.3870335,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456885.4871051,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456885.5859728,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456885.6879716,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456885.7872767,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456885.8862355,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456885.9884918,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456886.0872242,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456886.1859472,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456886.2865171,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456886.3861744,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456886.4863975,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456886.5876353,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456886.6867952,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456886.7875013,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456886.8870223,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456886.9868171,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456887.0862894,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456887.1864972,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456887.2868128,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456887.386685,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456887.4867847,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456887.5873003,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456887.6876128,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456887.7870061,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456887.8934565,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456887.9871001,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456888.0870569,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456888.1866035,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456888.2867486,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456888.386283,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456888.4864144,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456888.5866547,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456888.6884174,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456888.785872,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456888.8862436,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456888.9880726,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456889.0869117,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456889.185966,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456889.2920046,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456889.3867946,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456889.486771,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456889.5888994,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456889.6862187,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456889.786563,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456889.8966324,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456889.9866219,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456890.0870554,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456890.186128,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456890.2866943,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456890.3871562,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456890.4908018,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456890.586713,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456890.6867776,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456890.788507,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456890.8869424,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456890.9876623,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456891.0879595,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456891.1860964,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456891.2872677,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456891.3890464,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781456891.4866562,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
