Time,Tag1_X,Tag1_Y,Tag1_Z,Tag1_Quality,Tag1_ID,Tag2_X,Tag2_Y,Tag2_Z,Tag2_Quality,Tag2_ID,Fused_X,Fused_Y,Fused_Z,Fused_Quality,FusionMode,PositionType
1780084225.3276742,4.5785,3.415,1.737,96.0,4CAD,,,,,,4.5785,3.415,1.737,96.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.334108,4.588500000000001,3.405,1.637,89.0,4CAD,,,,,,4.588500000000001,3.405,1.637,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.3375711,4.588500000000001,3.395,1.5670000000000002,89.0,4CAD,,,,,,4.588500000000001,3.395,1.5670000000000002,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.3403828,4.5785,3.395,1.627,94.0,4CAD,,,,,,4.5785,3.395,1.627,94.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.3426425,4.588500000000001,3.395,1.5670000000000002,90.0,4CAD,,,,,,4.588500000000001,3.395,1.5670000000000002,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.3481312,4.5785,3.395,1.5270000000000001,90.0,4CAD,,,,,,4.5785,3.395,1.5270000000000001,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.3520606,4.5685,3.395,1.487,90.0,4CAD,,,,,,4.5685,3.395,1.487,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.3641562,4.5685,3.395,1.487,91.0,4CAD,,,,,,4.5685,3.395,1.487,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.3990574,4.5685,3.415,1.477,91.0,4CAD,,,,,,4.5685,3.415,1.477,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.4057412,4.5785,3.415,1.5870000000000002,95.0,4CAD,,,,,,4.5785,3.415,1.5870000000000002,95.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.4108906,4.5585,3.425,1.5770000000000002,93.0,4CAD,,,,,,4.5585,3.425,1.5770000000000002,93.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.4159615,4.5685,3.425,1.5170000000000001,89.0,4CAD,,,,,,4.5685,3.425,1.5170000000000001,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.417504,4.5685,3.425,1.5170000000000001,92.0,4CAD,,,,,,4.5685,3.425,1.5170000000000001,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.4206011,4.5785,3.425,1.487,90.0,4CAD,,,,,,4.5785,3.425,1.487,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.4247599,4.6785000000000005,3.315,1.447,81.0,4CAD,,,,,,4.6785000000000005,3.315,1.447,81.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.428599,4.6485,3.335,1.427,90.0,4CAD,,,,,,4.6485,3.335,1.427,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.4320047,4.628500000000001,3.355,1.427,90.0,4CAD,,,,,,4.628500000000001,3.355,1.427,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.4362614,4.6085,3.365,1.437,91.0,4CAD,,,,,,4.6085,3.365,1.437,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.4398794,4.5985000000000005,3.375,1.417,89.0,4CAD,,,,,,4.5985000000000005,3.375,1.417,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.4445581,4.708500000000001,3.265,1.387,80.0,4CAD,,,,,,4.708500000000001,3.265,1.387,80.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084225.4484425,4.708500000000001,3.265,1.387,80.0,4CAD,4.515499999999999,3.321,1.923,79.0,4D18,4.612606918238994,3.292823899371069,1.6533144654088052,79.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780084225.4520164,4.7685,3.305,1.247,80.0,4CAD,4.515499999999999,3.321,1.923,79.0,4D18,4.642795597484277,3.312949685534591,1.582874213836478,79.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780084225.4569912,4.708500000000001,3.345,1.2770000000000001,90.0,4CAD,4.515499999999999,3.321,1.923,79.0,4D18,4.618281065088758,3.3337810650887576,1.5789763313609468,84.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780084225.47653,4.668500000000001,3.375,1.3370000000000002,92.0,4CAD,4.515499999999999,3.321,1.923,79.0,4D18,4.597815789473684,3.3500526315789476,1.607725146198831,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780084225.5773056,4.6385000000000005,3.385,1.387,92.0,4CAD,4.515499999999999,3.321,1.923,79.0,4D18,4.581675438596491,3.355432748538012,1.634625730994152,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780084225.6771333,4.628500000000001,3.395,1.387,89.0,4CAD,4.515499999999999,3.321,1.923,79.0,4D18,4.575363095238095,3.3602023809523804,1.639047619047619,84.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780084225.7772784,4.6185,3.395,1.417,91.0,4CAD,4.515499999999999,3.321,1.923,79.0,4D18,4.570635294117647,3.360611764705882,1.6521411764705884,85.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780084225.876967,4.5985000000000005,3.395,1.417,90.0,4CAD,4.515499999999999,3.321,1.923,79.0,4D18,4.559701183431953,3.360408284023669,1.6535325443786986,84.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780084225.9802015,4.6085,3.395,1.5870000000000002,96.0,4CAD,,,,,,4.6085,3.395,1.5870000000000002,96.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084226.0775273,4.5985000000000005,3.395,1.5370000000000001,90.0,4CAD,,,,,,4.5985000000000005,3.395,1.5370000000000001,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084226.1775525,4.5785,3.275,1.3370000000000002,78.0,4CAD,,,,,,4.5785,3.275,1.3370000000000002,78.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084226.2769077,4.5785,3.305,1.3570000000000002,90.0,4CAD,,,,,,4.5785,3.305,1.3570000000000002,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084226.377552,4.6885,3.225,1.3470000000000002,81.0,4CAD,,,,,,4.6885,3.225,1.3470000000000002,81.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084226.4771771,4.748500000000001,3.275,1.237,79.0,4CAD,,,,,,4.748500000000001,3.275,1.237,79.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084226.5766654,4.708500000000001,3.305,1.2970000000000002,91.0,4CAD,,,,,,4.708500000000001,3.305,1.2970000000000002,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084226.676509,4.668500000000001,3.335,1.3270000000000002,91.0,4CAD,,,,,,4.668500000000001,3.335,1.3270000000000002,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084226.7775838,4.6485,3.345,1.3570000000000002,90.0,4CAD,,,,,,4.6485,3.345,1.3570000000000002,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084226.8775916,4.6385000000000005,3.355,1.367,90.0,4CAD,,,,,,4.6385000000000005,3.355,1.367,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084226.9771097,4.6185,3.385,1.397,92.0,4CAD,,,,,,4.6185,3.385,1.397,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084227.0775328,4.6085,3.395,1.427,92.0,4CAD,,,,,,4.6085,3.395,1.427,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084227.1778595,4.588500000000001,3.385,1.477,93.0,4CAD,,,,,,4.588500000000001,3.385,1.477,93.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084227.277748,4.5785,3.395,1.497,92.0,4CAD,,,,,,4.5785,3.395,1.497,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084227.3893056,4.5685,3.405,1.5570000000000002,94.0,4CAD,,,,,,4.5685,3.405,1.5570000000000002,94.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084227.4777396,4.5585,3.415,1.5670000000000002,93.0,4CAD,,,,,,4.5585,3.415,1.5670000000000002,93.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084227.5774705,4.5585,3.415,1.5470000000000002,92.0,4CAD,,,,,,4.5585,3.415,1.5470000000000002,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084227.6846974,4.5585,3.415,1.5170000000000001,90.0,4CAD,,,,,,4.5585,3.415,1.5170000000000001,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084227.7770474,4.5585,3.415,1.467,89.0,4CAD,,,,,,4.5585,3.415,1.467,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084227.8779883,4.5585,3.415,1.457,90.0,4CAD,,,,,,4.5585,3.415,1.457,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084227.9798813,4.5785,3.415,1.447,90.0,4CAD,,,,,,4.5785,3.415,1.447,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084228.0774264,4.5685,3.415,1.447,91.0,4CAD,,,,,,4.5685,3.415,1.447,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084228.1773336,4.5685,3.415,1.457,91.0,4CAD,,,,,,4.5685,3.415,1.457,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084228.2768166,4.5685,3.425,1.447,91.0,4CAD,,,,,,4.5685,3.425,1.447,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084228.37711,4.5685,3.415,1.457,91.0,4CAD,,,,,,4.5685,3.415,1.457,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084228.4764764,4.5585,3.425,1.497,93.0,4CAD,,,,,,4.5585,3.425,1.497,93.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084228.5771022,4.6785000000000005,3.315,1.457,81.0,4CAD,,,,,,4.6785000000000005,3.315,1.457,81.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084228.6766238,4.6585,3.325,1.5970000000000002,96.0,4CAD,,,,,,4.6585,3.325,1.5970000000000002,96.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084228.7773528,4.628500000000001,3.355,1.697,96.0,4CAD,,,,,,4.628500000000001,3.355,1.697,96.0,single_listener_center_fallback,two_listener_center_fallback_l1
