Time,Tag1_X,Tag1_Y,Tag1_Z,Tag1_Quality,Tag1_ID,Tag2_X,Tag2_Y,Tag2_Z,Tag2_Quality,Tag2_ID,Fused_X,Fused_Y,Fused_Z,Fused_Quality,FusionMode,PositionType
1780082686.8785355,,,,,,-1.0385,0.04500000000000001,0.327,79.0,4D18,-1.0385,0.04500000000000001,0.327,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082686.9784548,,,,,,-1.0585,0.04500000000000001,0.327,79.0,4D18,-1.0585,0.04500000000000001,0.327,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082687.0795414,,,,,,-1.0885,0.04500000000000001,0.33699999999999997,79.0,4D18,-1.0885,0.04500000000000001,0.33699999999999997,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082687.1782043,,,,,,-1.0785,0.04500000000000001,0.33699999999999997,79.0,4D18,-1.0785,0.04500000000000001,0.33699999999999997,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082687.2781973,,,,,,-1.0585,0.05499999999999999,0.33699999999999997,79.0,4D18,-1.0585,0.05499999999999999,0.33699999999999997,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082687.3803306,,,,,,-1.0785,0.04500000000000001,0.347,79.0,4D18,-1.0785,0.04500000000000001,0.347,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082687.4774253,,,,,,-1.0985,0.035,0.33699999999999997,79.0,4D18,-1.0985,0.035,0.33699999999999997,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082687.5789897,,,,,,-1.0585,0.04500000000000001,0.33699999999999997,79.0,4D18,-1.0585,0.04500000000000001,0.33699999999999997,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082687.6792316,,,,,,-1.0685,0.04500000000000001,0.33699999999999997,79.0,4D18,-1.0685,0.04500000000000001,0.33699999999999997,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082687.7780423,,,,,,-1.0785,0.04500000000000001,0.347,79.0,4D18,-1.0785,0.04500000000000001,0.347,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082687.877679,,,,,,-1.0985,0.04500000000000001,0.347,79.0,4D18,-1.0985,0.04500000000000001,0.347,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082687.9777431,,,,,,-1.0385,0.04500000000000001,0.33699999999999997,78.0,4D18,-1.0385,0.04500000000000001,0.33699999999999997,78.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082688.0778878,,,,,,-1.0485,0.04500000000000001,0.347,79.0,4D18,-1.0485,0.04500000000000001,0.347,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082688.1777244,,,,,,-1.0285,0.05499999999999999,0.347,79.0,4D18,-1.0285,0.05499999999999999,0.347,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082688.27824,,,,,,-1.0085,0.05499999999999999,0.357,79.0,4D18,-1.0085,0.05499999999999999,0.357,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082688.3781283,,,,,,-1.0285,0.05499999999999999,0.357,79.0,4D18,-1.0285,0.05499999999999999,0.357,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082688.4772625,,,,,,-1.0385,0.04500000000000001,0.367,79.0,4D18,-1.0385,0.04500000000000001,0.367,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082688.5776656,,,,,,-1.0485,0.04500000000000001,0.357,79.0,4D18,-1.0485,0.04500000000000001,0.357,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082688.6772265,,,,,,-1.0685,0.05499999999999999,0.357,79.0,4D18,-1.0685,0.05499999999999999,0.357,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780082688.7774472,,,,,,-1.0685,0.04500000000000001,0.347,79.0,4D18,-1.0685,0.04500000000000001,0.347,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
