Time,Tag1_X,Tag1_Y,Tag1_Z,Tag1_Quality,Tag1_ID,Tag2_X,Tag2_Y,Tag2_Z,Tag2_Quality,Tag2_ID,Fused_X,Fused_Y,Fused_Z,Fused_Quality,FusionMode,PositionType
1780082965.9736412,4.5785,3.405,1.497,91.0,4CAD,,,,,,4.5785,3.405,1.497,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082965.9746752,4.6885,3.415,1.3370000000000002,80.0,4CAD,,,,,,4.6885,3.415,1.3370000000000002,80.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082965.9767883,4.6585,3.415,1.377,91.0,4CAD,,,,,,4.6585,3.415,1.377,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082965.978094,4.6485,3.425,1.5570000000000002,96.0,4CAD,,,,,,4.6485,3.425,1.5570000000000002,96.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082965.979218,4.6185,3.435,1.5670000000000002,93.0,4CAD,,,,,,4.6185,3.435,1.5670000000000002,93.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082965.980636,4.5985000000000005,3.435,1.5470000000000002,92.0,4CAD,,,,,,4.5985000000000005,3.435,1.5470000000000002,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082965.9821448,4.588500000000001,3.435,1.497,89.0,4CAD,,,,,,4.588500000000001,3.435,1.497,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082965.983131,4.5785,3.435,1.477,90.0,4CAD,,,,,,4.5785,3.435,1.477,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082965.9910245,4.5785,3.425,1.447,89.0,4CAD,,,,,,4.5785,3.425,1.447,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.0240324,4.5685,3.425,1.427,89.0,4CAD,,,,,,4.5685,3.425,1.427,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.0265305,4.588500000000001,3.425,1.417,89.0,4CAD,,,,,,4.588500000000001,3.425,1.417,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.0285144,4.5685,3.425,1.5870000000000002,97.0,4CAD,,,,,,4.5685,3.425,1.5870000000000002,97.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.0323594,4.5585,3.435,1.5470000000000002,91.0,4CAD,,,,,,4.5585,3.435,1.5470000000000002,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.0335557,4.5685,3.415,1.5170000000000001,90.0,4CAD,,,,,,4.5685,3.415,1.5170000000000001,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.0347705,4.5685,3.415,1.5170000000000001,92.0,4CAD,,,,,,4.5685,3.415,1.5170000000000001,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.0366802,4.5685,3.415,1.5070000000000001,91.0,4CAD,,,,,,4.5685,3.415,1.5070000000000001,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.042632,4.5785,3.415,1.5170000000000001,92.0,4CAD,,,,,,4.5785,3.415,1.5170000000000001,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.0778105,4.5685,3.415,1.5270000000000001,92.0,4CAD,,,,,,4.5685,3.415,1.5270000000000001,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.1774747,4.5785,3.425,1.497,91.0,4CAD,,,,,,4.5785,3.425,1.497,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.2844038,4.5585,3.425,1.5170000000000001,92.0,4CAD,,,,,,4.5585,3.425,1.5170000000000001,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.3782423,4.5685,3.415,1.477,89.0,4CAD,,,,,,4.5685,3.415,1.477,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.4769409,4.668500000000001,3.315,1.5670000000000002,87.0,4CAD,,,,,,4.668500000000001,3.315,1.5670000000000002,87.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.5775366,4.6585,3.335,1.677,96.0,4CAD,,,,,,4.6585,3.335,1.677,96.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.6776483,4.748500000000001,3.225,1.6070000000000002,81.0,4CAD,,,,,,4.748500000000001,3.225,1.6070000000000002,81.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.7773404,4.708500000000001,3.265,1.5670000000000002,91.0,4CAD,,,,,,4.708500000000001,3.265,1.5670000000000002,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.878012,4.668500000000001,3.305,1.637,95.0,4CAD,,,,,,4.668500000000001,3.305,1.637,95.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082966.9872556,4.6485,3.325,1.647,93.0,4CAD,,,,,,4.6485,3.325,1.647,93.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082967.0770633,4.628500000000001,3.335,1.687,94.0,4CAD,,,,,,4.628500000000001,3.335,1.687,94.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082967.1780956,4.628500000000001,3.365,1.6070000000000002,90.0,4CAD,,,,,,4.628500000000001,3.365,1.6070000000000002,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082967.2780612,4.718500000000001,3.255,1.5470000000000002,81.0,4CAD,,,,,,4.718500000000001,3.255,1.5470000000000002,81.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082967.3773122,4.8085,3.185,1.5070000000000001,81.0,4CAD,,,,,,4.8085,3.185,1.5070000000000001,81.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082967.4774013,4.748500000000001,3.235,1.467,89.0,4CAD,,,,,,4.748500000000001,3.235,1.467,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082967.5798929,4.708500000000001,3.285,1.447,90.0,4CAD,,,,,,4.708500000000001,3.285,1.447,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082967.6773355,4.6885,3.315,1.417,89.0,4CAD,,,,,,4.6885,3.315,1.417,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082967.7783372,4.668500000000001,3.325,1.5470000000000002,95.0,4CAD,,,,,,4.668500000000001,3.325,1.5470000000000002,95.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082967.8773289,4.6485,3.345,1.637,95.0,4CAD,,,,,,4.6485,3.345,1.637,95.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082967.978132,4.6185,3.365,1.617,92.0,4CAD,,,,,,4.6185,3.365,1.617,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780082968.0775092,4.6085,3.375,1.5570000000000002,90.0,4CAD,,,,,,4.6085,3.375,1.5570000000000002,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
